"record_code","format_version","submission_date","reporting_agency","sampling_agency","recovery_id","species","run_year","recovery_date","recovery_date_type","period_type","period","fishery","gear","adclip_selective_fishery","estimation_level","recovery_location_code","sampling_site","recorded_mark","sex","weight","weight_code","weight_type","length","length_code","length_type","detection_method","tag_status","unresolved_reason","tag_code","tag_type","sequential_number","sequential_column_number","sequential_row_number","catch_sample_id","sample_type","sampled_maturity","sampled_run","sampled_length_range","sampled_sex","sampled_mark","number_cwt_estimated","recovery_location_name","record_origin"
"R",5,20260303,"ADFG","ADFG","604946",1,2014,20140129,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,660,1,1,"V",1,NA,"635280",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","604947",1,2014,20140130,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,805,1,1,"V",1,NA,"635579",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","604948",1,2014,20140130,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,750,1,1,"V",1,NA,"635087",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","604949",1,2014,20140130,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,740,1,1,"V",1,NA,"635087",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","604950",1,2014,20140130,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,680,1,1,"V",1,NA,"181678",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","613063",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,730,1,1,"V",1,NA,"635699",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613064",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"090488",0,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613065",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,730,1,1,"V",1,NA,"090487",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613066",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,740,1,1,"V",1,NA,"635965",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613067",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,730,1,1,"V",1,NA,"181386",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613068",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"181385",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613069",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"210962",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613070",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,715,1,1,"V",1,NA,"635588",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613071",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,680,1,1,"V",1,NA,"090281",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613072",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"635978",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613073",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"635979",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613074",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,830,1,1,"V",1,NA,"635764",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613075",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,800,1,1,"V",1,NA,"635289",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613076",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,730,1,1,"V",1,NA,"090448",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613077",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,675,1,1,"V",1,NA,"635979",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613078",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,750,1,1,"V",1,NA,"635366",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613079",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"092049",0,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613081",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,720,1,1,"V",1,NA,"090448",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613082",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,740,1,1,"V",1,NA,"220119",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613083",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,690,1,1,"V",1,NA,"635699",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613084",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,790,1,1,"V",1,NA,"210910",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","627564",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,750,1,1,"V",1,NA,"635699",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627528",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,740,1,1,"V",1,NA,"090448",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627529",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,670,1,1,"V",1,NA,"635968",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627530",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,690,1,1,"V",1,NA,"090533",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","606728",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,675,1,1,"V",1,NA,"635978",13,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606729",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,720,1,1,"V",1,NA,"635597",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606730",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,735,1,1,"V",1,NA,"635775",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606731",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,650,1,1,"V",1,NA,"220117",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606732",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,760,1,1,"V",1,NA,"210962",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606733",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"030713",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606734",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,715,1,1,"V",1,NA,"635970",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606735",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,675,1,1,"V",1,NA,"635289",13,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","606737",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"220121",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","606738",1,2014,20140430,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,675,1,1,"V",1,NA,"220209",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","606704",1,2014,20140328,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,705,1,1,"V",1,NA,"635371",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","606705",1,2014,20140330,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,680,1,1,"V",1,NA,"181195",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","606706",1,2014,20140330,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"635268",13,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","606707",1,2014,20140330,"R",7,1,10,"11_5","N",3,"1M1NW113^41","03",5009,"",NA,NA,NA,635,1,1,"V",1,NA,"055232",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-41","N"
"R",5,20260303,"ADFG","ADFG","615789",1,2014,20140331,"R",7,1,10,"11_5","N",3,"1M1NW113^91","04",5009,"",NA,NA,NA,745,1,1,"V",1,NA,"180195",12,NA,NA,NA,"2308529",1,4,NA,NA,NA,NA,4.18,"AK M 1 NW 113-91","N"
"R",5,20260303,"ADFG","ADFG","613060",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,760,1,1,"V",1,NA,"210909",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613061",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"610433",12,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","613062",1,2014,20140705,"R",7,4,10,"11_5","N",3,"1M1SW104^35","07",5009,"",NA,NA,NA,780,1,1,"V",1,NA,"635979",13,NA,NA,NA,"2308535",1,4,NA,NA,NA,NA,2.72,"AK M 1 SW 104-35","N"
"R",5,20260303,"ADFG","ADFG","627322",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,645,1,1,"V",1,NA,"635691",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627323",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,620,1,1,"V",1,NA,"635965",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627325",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,680,1,1,"V",1,NA,"210960",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627326",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,760,1,1,"V",1,NA,"092048",0,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627327",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,660,1,1,"V",1,NA,"635965",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627328",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,660,1,1,"V",1,NA,"090537",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627329",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,650,1,1,"V",1,NA,"635979",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627330",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"054595",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627331",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,800,1,1,"V",1,NA,"090325",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627332",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,650,1,1,"V",1,NA,"635774",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627333",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,645,1,1,"V",1,NA,"090491",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627339",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,620,1,1,"V",1,NA,"090498",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627343",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,680,1,1,"V",1,NA,"210960",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627345",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,715,1,1,"V",1,NA,"635699",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","607683",1,2014,20140706,"R",7,4,10,"11_5","N",3,"1M1NW","03",5009,"",NA,NA,NA,NA,NA,NA,"V",1,NA,"090487",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW","N"
"R",5,20260303,"ADFG","ADFG","607685",1,2014,20140706,"R",7,4,10,"11_5","N",3,"1M1NW","03",5009,"",NA,NA,NA,NA,NA,NA,"V",1,NA,"090487",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW","N"
"R",5,20260303,"ADFG","ADFG","607687",1,2014,20140706,"R",7,4,10,"11_5","N",3,"1M1NW","03",5009,"",NA,NA,NA,NA,NA,NA,"V",1,NA,"635688",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW","N"
"R",5,20260303,"ADFG","ADFG","607689",1,2014,20140706,"R",7,4,10,"11_5","N",3,"1M1NW","03",5009,"",NA,NA,NA,NA,NA,NA,"V",1,NA,"635690",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW","N"
"R",5,20260303,"ADFG","ADFG","627533",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,720,1,1,"V",1,NA,"090448",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627534",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,670,1,1,"V",1,NA,"610440",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627535",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,710,1,1,"V",1,NA,"042964",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627536",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,700,1,1,"V",1,NA,"635968",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627520",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113^45","03",5009,"",NA,NA,NA,NA,NA,NA,"V",1,NA,"054599",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113-45","N"
"R",5,20260303,"ADFG","ADFG","627313",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,685,1,1,"V",1,NA,"635968",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627314",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,660,1,1,"V",1,NA,"635578",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627315",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,650,1,1,"V",1,NA,"635776",12,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","627316",1,2014,20140816,"R",7,5,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,610,1,1,"V",1,NA,"090475",13,NA,NA,NA,"2308537",1,4,NA,NA,NA,NA,3.7,"AK M 1 NW 113","N"
"R",5,20260303,"ADFG","ADFG","624090",1,2014,20140707,"R",7,4,10,"11_5","N",3,"1M1NW113^31","03",5009,"",NA,NA,NA,870,1,1,"V",1,NA,"181285",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW 113-31","N"
"R",5,20260303,"ADFG","ADFG","624091",1,2014,20140707,"R",7,4,10,"11_5","N",3,"1M1NW113^31","03",5009,"",NA,NA,NA,745,1,1,"V",1,NA,"090343",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW 113-31","N"
"R",5,20260303,"ADFG","ADFG","624092",1,2014,20140707,"R",7,4,10,"11_5","N",3,"1M1NW113","03",5009,"",NA,NA,NA,655,1,1,"V",1,NA,"055232",12,NA,NA,NA,"2308533",1,4,NA,NA,NA,NA,5.24,"AK M 1 NW 113","N"
